Bus,busmap
6016,US0 58
6019,US0 58
6020,US0 58
6021,US0 84
6023,US0 28
6024,US0 22
6025,US0 22
6026,US0 65
6028,US0 58
603,US0 1
6030,US0 58
6031,US0 58
6033,US0 58
6035,US0 58
6037,US0 58
6039,US0 96
6041,US0 96
6042,US0 96
6044,US0 96
6046,US0 96
6048,US0 96
6049,US0 96
605,US0 0
6051,US0 78
6052,US0 95
6054,US0 95
6056,US0 95
6058,US0 28
6059,US0 95
606,US0 16
6061,US0 95
6062,US0 95
6063,US0 95
6065,US0 95
6067,US0 40
6068,US0 95
6069,US0 96
607,US0 25
6070,US0 96
6072,US0 96
6074,US0 33
6077,US0 96
6079,US0 96
6080,US0 96
6083,US0 50
6086,US0 52
6089,US0 27
6090,US0 27
6093,US0 27
6095,US0 27
6097,US0 86
6099,US0 27
61,US0 47
610,US0 16
6102,US0 95
6103,US0 95
6105,US0 33
6108,US0 33
6111,US0 11
6112,US0 74
6115,US0 92
6116,US0 69
6118,US0 13
6119,US0 36
6121,US0 44
6123,US0 42
6125,US0 73
6127,US0 35
6129,US0 14
613,US0 30
6130,US0 14
6131,US0 74
6134,US0 29
6136,US0 56
6138,US0 10
6139,US0 24
6142,US0 1
6143,US0 28
6147,US0 30
6148,US0 1
6149,US0 45
615,US0 25
6151,US0 54
6152,US0 54
6153,US0 62
6154,US0 9
6157,US0 69
6159,US0 69
6161,US0 69
6162,US0 69
6163,US0 69
6164,US0 69
6167,US0 15
6168,US0 79
6169,US0 79
6170,US0 79
6171,US0 69
6172,US0 1
6173,US0 74
6175,US0 40
6177,US0 15
6179,US0 10
6181,US0 69
6185,US0 93
6186,US0 42
6188,US0 93
6189,US0 36
619,US0 69
6190,US0 69
6192,US0 31
6194,US0 36
6196,US0 96
6198,US0 96
62,US0 47
6200,US0 97
6202,US0 40
6203,US0 28
6204,US0 58
6205,US0 58
6206,US0 49
6207,US0 63
621,US0 16
6210,US0 96
6213,US0 1
6214,US0 86
6216,US0 86
6217,US0 86
6219,US0 60
622,US0 38
6221,US0 86
6223,US0 67
6225,US0 76
6227,US0 76
623,US0 47
6230,US0 13
6233,US0 96
6236,US0 49
6238,US0 74
6241,US0 37
6243,US0 60
6244,US0 4
6245,US0 69
6246,US0 13
6248,US0 60
6250,US0 15
6251,US0 69
6252,US0 38
6253,US0 89
6254,US0 74
6255,US0 15
6258,US0 1
626,US0 16
6260,US0 15
6263,US0 67
6265,US0 45
6268,US0 14
6269,US0 69
6271,US0 72
6273,US0 72
6275,US0 33
6276,US0 67
6278,US0 10
6279,US0 20
628,US0 49
6281,US0 76
6282,US0 76
6285,US0 6
6287,US0 71
6289,US0 76
6291,US0 76
6293,US0 76
6295,US0 74
6297,US0 80
6298,US0 18
6299,US0 65
63,US0 61
6300,US0 63
6301,US0 18
6303,US0 10
6305,US0 46
6306,US0 87
6308,US0 5
6313,US0 91
6315,US0 34
6317,US0 60
6319,US0 11
632,US0 49
6322,US0 18
6324,US0 18
6326,US0 18
6327,US0 18
6329,US0 45
6331,US0 18
6333,US0 17
6334,US0 1
6335,US0 1
6337,US0 28
6338,US0 49
6339,US0 49
6341,US0 69
6342,US0 97
6344,US0 51
6345,US0 58
6346,US0 96
6347,US0 96
6348,US0 96
635,US0 27
6350,US0 96
6351,US0 78
6353,US0 40
6354,US0 4
6355,US0 41
6356,US0 16
6358,US0 28
6359,US0 72
6362,US0 6
6365,US0 86
6368,US0 54
6369,US0 28
637,US0 50
6370,US0 33
6372,US0 33
6373,US0 3
6375,US0 99
6376,US0 38
6379,US0 82
6380,US0 33
6382,US0 11
6384,US0 11
6386,US0 60
6389,US0 60
639,US0 20
6390,US0 76
6392,US0 60
6396,US0 33
6397,US0 67
6398,US0 16
6400,US0 16
6402,US0 16
6404,US0 78
6406,US0 84
6407,US0 87
6409,US0 84
6411,US0 62
6414,US0 48
6415,US0 91
6418,US0 88
6419,US0 36
642,US0 16
6421,US0 22
6422,US0 18
6424,US0 78
6425,US0 34
6427,US0 88
6429,US0 92
6432,US0 92
6433,US0 54
6435,US0 6
6437,US0 1
6439,US0 27
644,US0 16
6441,US0 16
6442,US0 16
6444,US0 33
6446,US0 33
6448,US0 33
6450,US0 11
6452,US0 72
6453,US0 72
6455,US0 92
6456,US0 46
6458,US0 6
6459,US0 67
6461,US0 73
6462,US0 28
6463,US0 28
6465,US0 44
6466,US0 74
6467,US0 86
647,US0 20
6470,US0 86
6471,US0 46
6472,US0 63
6474,US0 0
6476,US0 52
648,US0 52
6481,US0 15
6484,US0 69
6485,US0 76
6487,US0 72
6490,US0 92
6492,US0 78
6495,US0 32
6496,US0 49
6498,US0 14
6499,US0 72
65,US0 47
6502,US0 77
6504,US0 17
6506,US0 42
6507,US0 16
6509,US0 14
651,US0 16
6511,US0 8
6513,US0 17
6515,US0 17
6517,US0 17
6518,US0 93
6519,US0 1
6522,US0 66
6524,US0 27
6527,US0 17
6529,US0 17
6531,US0 26
6532,US0 26
6533,US0 95
6534,US0 95
6535,US0 24
6537,US0 78
654,US0 52
6541,US0 65
6543,US0 11
6547,US0 18
6548,US0 78
6550,US0 78
6552,US0 86
6555,US0 85
6557,US0 65
6559,US0 60
6562,US0 60
6564,US0 66
6566,US0 60
6567,US0 2
6568,US0 16
6569,US0 65
657,US0 35
6570,US0 12
6572,US0 42
6574,US0 11
6577,US0 86
6579,US0 79
6580,US0 14
6581,US0 24
6582,US0 23
6583,US0 23
6584,US0 31
6586,US0 37
6588,US0 37
659,US0 49
6590,US0 20
6592,US0 7
6594,US0 89
6596,US0 89
6598,US0 22
6600,US0 1
6602,US0 3
6604,US0 3
6605,US0 63
6608,US0 34
6609,US0 41
6614,US0 91
6617,US0 85
6619,US0 67
662,US0 34
6620,US0 79
6623,US0 2
6626,US0 32
6627,US0 32
6629,US0 15
6630,US0 65
6631,US0 36
6633,US0 28
6636,US0 49
6637,US0 65
6639,US0 64
664,US0 10
6641,US0 89
6643,US0 22
6644,US0 56
6645,US0 53
6646,US0 25
6649,US0 33
6651,US0 69
6653,US0 3
6654,US0 15
6657,US0 84
6658,US0 23
6659,US0 74
6661,US0 14
6662,US0 18
6663,US0 0
6665,US0 0
6668,US0 0
6669,US0 76
667,US0 72
6670,US0 0
6672,US0 91
6674,US0 91
6676,US0 33
6677,US0 26
6678,US0 63
6679,US0 16
6681,US0 16
6682,US0 61
6683,US0 99
6685,US0 63
6689,US0 63
669,US0 44
6692,US0 28
6694,US0 80
6696,US0 78
6697,US0 36
6699,US0 18
6701,US0 46
6703,US0 65
6704,US0 18
6706,US0 37
6707,US0 78
6709,US0 84
671,US0 34
6711,US0 5
6712,US0 44
6714,US0 34
6715,US0 74
6716,US0 65
6718,US0 65
6720,US0 46
6722,US0 37
6724,US0 28
6725,US0 67
6727,US0 85
6729,US0 82
673,US0 34
6731,US0 57
6733,US0 61
6735,US0 37
6737,US0 29
6738,US0 28
6740,US0 60
6742,US0 5
6743,US0 59
6744,US0 39
6745,US0 67
6747,US0 70
6749,US0 46
675,US0 0
6751,US0 46
6752,US0 26
6755,US0 64
6759,US0 82
6762,US0 37
6764,US0 61
6765,US0 16
6769,US0 33
677,US0 0
6770,US0 71
6772,US0 54
6774,US0 33
6776,US0 12
6778,US0 30
6779,US0 95
678,US0 34
6782,US0 54
6784,US0 54
6785,US0 16
6787,US0 24
6788,US0 15
6791,US0 10
6794,US0 6
6797,US0 6
6798,US0 49
6799,US0 82
68,US0 27
6801,US0 3
6804,US0 82
6806,US0 54
6807,US0 3
6808,US0 3
681,US0 34
6810,US0 82
6812,US0 60
6814,US0 20
6816,US0 3
6819,US0 3
6821,US0 16
6824,US0 0
6826,US0 60
6827,US0 36
6828,US0 81
6830,US0 37
6833,US0 6
6834,US0 91
6836,US0 89
6837,US0 68
6839,US0 15
684,US0 5
6840,US0 64
6842,US0 3
6844,US0 60
6846,US0 0
6847,US0 65
6849,US0 54
6851,US0 37
6854,US0 68
6855,US0 87
6859,US0 25
686,US0 0
6861,US0 14
6862,US0 14
6864,US0 14
6866,US0 74
6868,US0 93
6874,US0 45
6876,US0 93
6877,US0 93
6879,US0 14
688,US0 0
6881,US0 14
6883,US0 69
6886,US0 99
6887,US0 47
6889,US0 70
6891,US0 12
6892,US0 49
6893,US0 28
6894,US0 28
6896,US0 61
6897,US0 28
6898,US0 33
690,US0 61
6900,US0 87
6902,US0 69
6905,US0 18
6906,US0 25
6907,US0 14
6908,US0 1
6909,US0 41
6911,US0 57
6913,US0 27
6915,US0 66
6916,US0 91
6918,US0 89
6921,US0 89
6924,US0 89
6925,US0 28
6926,US0 28
6927,US0 32
6928,US0 54
693,US0 31
6930,US0 14
6931,US0 38
6933,US0 6
6935,US0 6
6940,US0 6
6943,US0 83
6945,US0 77
6948,US0 85
6950,US0 48
6951,US0 17
6952,US0 17
6953,US0 17
6955,US0 17
6956,US0 97
6958,US0 48
696,US0 34
6960,US0 97
6961,US0 97
6963,US0 97
6964,US0 97
6965,US0 97
6967,US0 65
6969,US0 26
6970,US0 97
6972,US0 89
6973,US0 65
6975,US0 77
6976,US0 24
6977,US0 77
6979,US0 24
698,US0 72
6980,US0 70
6982,US0 11
6984,US0 91
6986,US0 54
6988,US0 54
6990,US0 77
6992,US0 14
6993,US0 54
6995,US0 63
6996,US0 6
6998,US0 6
6999,US0 87
7,US0 88
7001,US0 46
7003,US0 28
7005,US0 89
7006,US0 89
7009,US0 66
701,US0 31
7012,US0 0
7015,US0 17
7017,US0 54
7019,US0 54
7021,US0 93
7023,US0 60
7024,US0 72
7027,US0 20
7029,US0 20
703,US0 27
7030,US0 89
7032,US0 33
7034,US0 11
7036,US0 79
7037,US0 79
7038,US0 80
7039,US0 71
7040,US0 64
7041,US0 64
7042,US0 3
7044,US0 31
7046,US0 38
7048,US0 54
705,US0 93
7050,US0 89
7053,US0 79
7054,US0 38
7056,US0 38
7058,US0 18
7060,US0 93
7061,US0 84
7063,US0 23
7064,US0 85
7066,US0 39
7068,US0 39
707,US0 67
7070,US0 0
7071,US0 39
7073,US0 4
7075,US0 4
7076,US0 15
7078,US0 5
7079,US0 76
7080,US0 69
7082,US0 66
7083,US0 68
7086,US0 99
7087,US0 84
7089,US0 84
7091,US0 11
7093,US0 76
7096,US0 72
7097,US0 17
7099,US0 74
71,US0 3
710,US0 38
7101,US0 91
7102,US0 95
7103,US0 43
7105,US0 72
7106,US0 95
7107,US0 64
7109,US0 95
7110,US0 3
7111,US0 6
7112,US0 72
7113,US0 72
7115,US0 37
7117,US0 37
7120,US0 32
7122,US0 85
7123,US0 89
7125,US0 16
7126,US0 1
7127,US0 16
713,US0 34
7130,US0 84
7131,US0 76
7132,US0 24
7133,US0 24
7135,US0 87
7136,US0 1
7138,US0 0
7140,US0 43
7142,US0 85
7144,US0 93
7145,US0 52
7146,US0 78
7150,US0 49
7152,US0 13
7153,US0 49
7155,US0 29
7157,US0 23
7159,US0 1
716,US0 34
7161,US0 49
7163,US0 82
7165,US0 23
7166,US0 93
7169,US0 11
7172,US0 23
7175,US0 74
7176,US0 1
7178,US0 1
7179,US0 1
7182,US0 1
7183,US0 1
7185,US0 86
7186,US0 17
7189,US0 97
719,US0 34
7190,US0 24
7192,US0 76
7195,US0 76
7196,US0 58
7198,US0 11
72,US0 3
7200,US0 62
7202,US0 1
7203,US0 72
7205,US0 23
7207,US0 47
7208,US0 20
7209,US0 47
7210,US0 47
7211,US0 47
7213,US0 74
7214,US0 80
7215,US0 80
7217,US0 1
7218,US0 22
722,US0 27
7220,US0 22
7221,US0 58
7222,US0 61
7223,US0 3
7225,US0 65
7227,US0 73
7229,US0 92
7231,US0 10
7234,US0 73
7235,US0 92
7236,US0 47
7239,US0 4
724,US0 10
7240,US0 74
7242,US0 38
7244,US0 11
7245,US0 51
7246,US0 95
7247,US0 75
7249,US0 95
7250,US0 74
7251,US0 90
7252,US0 45
7253,US0 47
7254,US0 95
7255,US0 68
7257,US0 48
7258,US0 99
726,US0 10
7260,US0 37
7262,US0 31
7263,US0 90
7264,US0 90
7266,US0 0
7267,US0 4
7269,US0 4
727,US0 47
7272,US0 4
7273,US0 92
7274,US0 14
7275,US0 31
7278,US0 36
7280,US0 45
7282,US0 31
7284,US0 94
7285,US0 1
7286,US0 5
7287,US0 64
7288,US0 16
7290,US0 45
7292,US0 1
7293,US0 40
7294,US0 45
7296,US0 14
7298,US0 37
730,US0 27
7300,US0 1
7302,US0 43
7304,US0 95
7305,US0 14
7306,US0 58
7307,US0 95
7308,US0 78
7309,US0 24
731,US0 27
7310,US0 74
7311,US0 14
7312,US0 95
7315,US0 10
7318,US0 17
7319,US0 22
732,US0 27
7320,US0 64
7321,US0 30
7322,US0 16
7323,US0 66
7325,US0 65
7327,US0 70
7329,US0 70
7331,US0 54
7333,US0 65
7334,US0 96
7335,US0 96
7336,US0 96
7339,US0 89
734,US0 34
7340,US0 65
7341,US0 42
7343,US0 22
7344,US0 17
7348,US0 17
7349,US0 17
7350,US0 17
7351,US0 95
7353,US0 14
7355,US0 62
7356,US0 14
7358,US0 14
7359,US0 17
736,US0 44
7362,US0 6
7364,US0 6
7365,US0 93
7367,US0 11
7368,US0 6
7370,US0 17
7372,US0 17
7375,US0 17
7376,US0 76
7377,US0 17
7378,US0 17
7379,US0 40
7381,US0 97
7382,US0 97
7383,US0 97
7384,US0 87
7387,US0 3
7390,US0 6
7392,US0 93
7393,US0 54
7396,US0 89
7397,US0 89
7400,US0 89
7401,US0 89
7402,US0 54
7403,US0 54
7405,US0 66
7407,US0 25
7409,US0 25
741,US0 44
7412,US0 58
7413,US0 14
7414,US0 43
7415,US0 89
7416,US0 43
7417,US0 68
7418,US0 47
7419,US0 68
7420,US0 68
7421,US0 68
7423,US0 98
7425,US0 98
7426,US0 98
7428,US0 56
7429,US0 65
743,US0 47
7430,US0 65
7431,US0 42
7433,US0 11
7434,US0 14
7435,US0 14
7436,US0 26
7438,US0 29
7440,US0 29
7442,US0 42
7443,US0 27
7444,US0 65
7445,US0 65
7446,US0 78
7448,US0 65
7449,US0 80
7453,US0 65
7454,US0 65
7456,US0 63
7457,US0 63
7458,US0 63
746,US0 94
7460,US0 18
7461,US0 63
7463,US0 37
7464,US0 26
7465,US0 63
7466,US0 65
7467,US0 65
7468,US0 15
7469,US0 41
7471,US0 46
7472,US0 46
7475,US0 3
7476,US0 44
7477,US0 15
7478,US0 18
748,US0 29
7480,US0 97
7481,US0 18
7483,US0 46
7484,US0 67
7486,US0 67
7488,US0 24
7489,US0 20
7492,US0 46
7494,US0 46
7495,US0 96
7497,US0 4
7499,US0 72
75,US0 3
750,US0 52
7500,US0 4
7502,US0 4
7504,US0 4
7506,US0 76
7508,US0 76
7509,US0 76
7510,US0 4
7512,US0 78
7514,US0 46
7515,US0 62
7516,US0 17
7517,US0 98
752,US0 52
7520,US0 77
7522,US0 6
7524,US0 6
7525,US0 69
7526,US0 40
7527,US0 56
7532,US0 37
7535,US0 60
7536,US0 60
7537,US0 49
7538,US0 17
7539,US0 47
754,US0 5
7541,US0 78
7544,US0 78
7546,US0 29
7548,US0 78
7553,US0 29
7555,US0 67
7557,US0 67
7559,US0 29
756,US0 47
7562,US0 45
7564,US0 78
7565,US0 67
7566,US0 67
7568,US0 15
7569,US0 67
7571,US0 36
7572,US0 63
7574,US0 79
7575,US0 79
7576,US0 20
758,US0 72
7580,US0 79
7581,US0 20
7582,US0 95
7586,US0 37
7589,US0 37
7590,US0 15
7593,US0 37
7594,US0 84
7595,US0 27
7598,US0 74
7599,US0 3
760,US0 32
7601,US0 37
7602,US0 15
7604,US0 17
7606,US0 1
7609,US0 90
7611,US0 9
7614,US0 66
7616,US0 41
7617,US0 72
7619,US0 12
762,US0 10
7621,US0 74
7623,US0 37
7625,US0 91
7627,US0 91
7629,US0 91
763,US0 81
7631,US0 31
7633,US0 15
7636,US0 86
7638,US0 86
7639,US0 38
7640,US0 74
7641,US0 41
7642,US0 69
7643,US0 38
7644,US0 78
7646,US0 24
7648,US0 96
765,US0 10
7650,US0 96
7651,US0 15
7652,US0 13
7654,US0 27
7656,US0 11
7658,US0 37
7660,US0 49
7664,US0 11
7665,US0 48
7666,US0 47
7667,US0 92
7668,US0 33
767,US0 89
7670,US0 92
7671,US0 30
7673,US0 64
7674,US0 34
7675,US0 3
7676,US0 15
7678,US0 60
7680,US0 3
7681,US0 83
7683,US0 54
7685,US0 16
7686,US0 28
7688,US0 14
769,US0 31
7690,US0 60
7693,US0 0
7695,US0 28
7696,US0 17
7698,US0 6
7700,US0 25
7701,US0 38
7704,US0 0
7706,US0 0
7707,US0 91
7709,US0 0
7711,US0 0
7712,US0 26
7714,US0 41
7716,US0 39
7717,US0 56
772,US0 61
7720,US0 0
7722,US0 28
7723,US0 93
7724,US0 93
7726,US0 15
7727,US0 54
7728,US0 26
7729,US0 54
7730,US0 26
7732,US0 3
7736,US0 88
7737,US0 24
7738,US0 24
7739,US0 24
7741,US0 24
7743,US0 24
7744,US0 24
7745,US0 24
7747,US0 96
7748,US0 96
775,US0 5
7750,US0 96
7753,US0 76
7755,US0 43
7756,US0 66
7758,US0 17
7759,US0 17
7762,US0 17
7765,US0 99
7766,US0 99
7768,US0 83
7769,US0 83
777,US0 89
7770,US0 83
7771,US0 83
7773,US0 57
7775,US0 57
7777,US0 57
7778,US0 34
7781,US0 34
7782,US0 34
7785,US0 57
7786,US0 57
7788,US0 71
7789,US0 71
779,US0 89
7793,US0 71
7794,US0 99
7796,US0 57
7797,US0 12
7798,US0 12
78,US0 81
7801,US0 12
7802,US0 90
7803,US0 12
7804,US0 90
7805,US0 90
7806,US0 90
7807,US0 12
781,US0 89
7810,US0 90
7811,US0 90
7813,US0 83
7816,US0 83
7820,US0 83
7826,US0 41
7827,US0 16
7828,US0 16
7829,US0 16
7832,US0 12
7833,US0 12
7834,US0 12
7835,US0 16
7837,US0 16
7838,US0 90
784,US0 52
7841,US0 12
7845,US0 12
7847,US0 12
7849,US0 12
7851,US0 90
7852,US0 90
7853,US0 12
7854,US0 42
7855,US0 13
7856,US0 9
7857,US0 9
7858,US0 9
7860,US0 9
7862,US0 9
7864,US0 9
7865,US0 9
7866,US0 9
7867,US0 9
7869,US0 77
787,US0 33
7870,US0 77
7871,US0 12
7875,US0 12
7876,US0 12
7878,US0 12
7879,US0 90
7881,US0 12
7883,US0 12
7884,US0 12
7886,US0 53
7887,US0 53
7888,US0 53
7889,US0 12
7891,US0 12
7893,US0 12
7894,US0 12
7895,US0 12
7896,US0 16
7898,US0 16
790,US0 9
7900,US0 90
7901,US0 90
7902,US0 53
7904,US0 12
7905,US0 90
7906,US0 90
7908,US0 12
7910,US0 90
7911,US0 90
7913,US0 90
7914,US0 16
7915,US0 76
7916,US0 76
7917,US0 90
7918,US0 76
7919,US0 25
792,US0 42
7920,US0 53
7922,US0 25
7924,US0 7
7925,US0 25
7928,US0 25
7929,US0 25
7932,US0 25
7935,US0 25
7936,US0 25
7938,US0 7
7939,US0 7
7943,US0 25
7944,US0 57
7946,US0 57
7948,US0 7
795,US0 44
7950,US0 25
7952,US0 25
7954,US0 7
7956,US0 25
7957,US0 25
7958,US0 25
7959,US0 25
796,US0 44
7961,US0 25
7963,US0 7
7964,US0 7
7965,US0 7
7966,US0 57
7967,US0 25
797,US0 44
7973,US0 35
7975,US0 25
7976,US0 7
7978,US0 34
798,US0 86
7981,US0 57
7983,US0 57
7986,US0 7
7988,US0 57
7989,US0 53
7990,US0 53
7993,US0 25
7996,US0 65
7997,US0 65
7998,US0 22
7999,US0 65
800,US0 61
8000,US0 65
8001,US0 65
8002,US0 65
8003,US0 7
8005,US0 30
8006,US0 30
8008,US0 30
8011,US0 30
8013,US0 7
8014,US0 77
8015,US0 63
8018,US0 34
8019,US0 34
8022,US0 27
8023,US0 34
8024,US0 63
8025,US0 63
8027,US0 63
8028,US0 63
8029,US0 63
803,US0 84
8030,US0 63
8031,US0 63
8032,US0 63
8033,US0 63
8034,US0 77
8035,US0 77
8036,US0 77
8038,US0 48
8040,US0 48
8042,US0 48
8043,US0 6
8044,US0 77
8045,US0 77
8046,US0 77
8048,US0 77
8049,US0 77
805,US0 49
8050,US0 77
8053,US0 35
8054,US0 44
8055,US0 81
8057,US0 81
8058,US0 81
8059,US0 81
8061,US0 13
8065,US0 35
8066,US0 65
8068,US0 65
8069,US0 65
807,US0 0
8070,US0 70
8071,US0 63
8072,US0 63
8075,US0 0
8077,US0 0
8078,US0 0
8079,US0 0
8083,US0 22
8084,US0 63
8087,US0 84
8088,US0 65
8089,US0 65
8090,US0 65
8091,US0 63
8092,US0 63
8093,US0 63
8094,US0 63
8095,US0 95
8096,US0 95
810,US0 33
8100,US0 30
8101,US0 30
8103,US0 63
8104,US0 65
8105,US0 65
8106,US0 65
8108,US0 69
8109,US0 69
8112,US0 30
8114,US0 30
8118,US0 30
8119,US0 9
812,US0 33
8120,US0 9
8121,US0 9
8122,US0 9
8123,US0 9
8124,US0 9
8125,US0 69
8127,US0 36
8129,US0 69
8132,US0 28
8133,US0 69
8135,US0 36
8136,US0 34
8138,US0 65
8139,US0 65
8143,US0 30
8145,US0 30
815,US0 86
8155,US0 32
8156,US0 32
8159,US0 32
8160,US0 87
8161,US0 87
8162,US0 85
8163,US0 85
8164,US0 85
8165,US0 87
8166,US0 85
8167,US0 27
8168,US0 85
8169,US0 85
817,US0 86
8170,US0 32
8171,US0 84
8172,US0 22
8174,US0 32
8175,US0 87
8176,US0 22
8177,US0 85
8178,US0 84
8179,US0 87
8181,US0 87
8182,US0 84
8183,US0 84
8184,US0 22
8185,US0 22
8186,US0 22
8187,US0 85
8188,US0 84
8189,US0 84
819,US0 86
8190,US0 84
8191,US0 1
8192,US0 85
8194,US0 32
8196,US0 32
8197,US0 87
8198,US0 84
8199,US0 84
82,US0 81
8200,US0 84
8201,US0 84
8202,US0 1
8203,US0 87
8204,US0 87
8206,US0 85
8207,US0 85
8208,US0 85
8209,US0 85
821,US0 86
8210,US0 85
8211,US0 32
8212,US0 87
8213,US0 87
8214,US0 87
8215,US0 87
8217,US0 85
8218,US0 85
8219,US0 87
8221,US0 87
8222,US0 84
8223,US0 87
8225,US0 87
8226,US0 87
8227,US0 84
8228,US0 84
8229,US0 32
8230,US0 87
8233,US0 50
8234,US0 16
8235,US0 16
8236,US0 16
8238,US0 16
8239,US0 16
824,US0 86
8241,US0 16
8242,US0 16
8243,US0 16
8245,US0 16
8246,US0 16
8247,US0 16
8249,US0 50
8250,US0 16
8251,US0 50
8253,US0 16
8254,US0 64
8256,US0 64
8258,US0 55
8259,US0 3
826,US0 86
8260,US0 64
8262,US0 64
8264,US0 3
8266,US0 3
8269,US0 3
8271,US0 16
8272,US0 64
8274,US0 55
8275,US0 55
8277,US0 55
828,US0 33
8280,US0 64
8281,US0 55
8282,US0 64
8283,US0 64
8285,US0 64
8287,US0 55
8288,US0 55
8289,US0 64
8290,US0 3
8291,US0 55
8293,US0 3
8294,US0 55
8295,US0 55
8296,US0 64
8298,US0 82
8299,US0 82
83,US0 81
830,US0 34
8301,US0 64
8302,US0 64
8303,US0 64
8304,US0 55
8307,US0 64
8308,US0 64
831,US0 9
8310,US0 3
8311,US0 55
8312,US0 24
8313,US0 24
8314,US0 24
8315,US0 24
8317,US0 24
8318,US0 24
8320,US0 24
8321,US0 24
8323,US0 24
8324,US0 95
8325,US0 24
8327,US0 24
8329,US0 24
8330,US0 24
8331,US0 24
8332,US0 24
8334,US0 24
8336,US0 24
8337,US0 26
834,US0 0
8340,US0 26
8341,US0 26
8344,US0 56
8346,US0 44
8348,US0 52
8351,US0 26
8353,US0 26
8354,US0 26
8356,US0 26
8357,US0 26
8358,US0 73
836,US0 9
8360,US0 73
8361,US0 83
8364,US0 83
8367,US0 30
8368,US0 30
8369,US0 30
8375,US0 30
8379,US0 30
838,US0 86
8380,US0 30
8382,US0 30
8384,US0 30
8385,US0 30
8387,US0 30
8390,US0 30
8394,US0 30
8396,US0 30
8397,US0 30
8398,US0 35
840,US0 86
8401,US0 35
8404,US0 35
8406,US0 2
8409,US0 81
8411,US0 0
8412,US0 0
8417,US0 30
8419,US0 30
842,US0 86
8420,US0 30
8421,US0 30
8423,US0 30
8426,US0 30
8430,US0 30
8432,US0 30
8435,US0 30
8436,US0 30
8438,US0 2
844,US0 42
8440,US0 2
8442,US0 2
8444,US0 30
8446,US0 2
8447,US0 83
8451,US0 83
8454,US0 83
8456,US0 83
8457,US0 2
846,US0 86
8460,US0 83
8462,US0 83
8464,US0 27
8466,US0 27
8467,US0 27
8468,US0 83
8470,US0 83
8471,US0 27
8474,US0 27
8478,US0 27
848,US0 86
8481,US0 66
8483,US0 30
8484,US0 30
8487,US0 32
8488,US0 22
8489,US0 22
8491,US0 10
8492,US0 32
8493,US0 32
8494,US0 70
8495,US0 70
8496,US0 22
8497,US0 59
8499,US0 10
85,US0 81
8500,US0 59
8501,US0 22
8502,US0 22
8503,US0 32
8504,US0 32
8506,US0 22
8507,US0 32
8508,US0 59
8509,US0 32
851,US0 86
8510,US0 22
8511,US0 22
8512,US0 5
8513,US0 49
8514,US0 5
8515,US0 5
8516,US0 5
8517,US0 10
8518,US0 10
8520,US0 32
8521,US0 32
8522,US0 70
8523,US0 70
8525,US0 70
8527,US0 70
8528,US0 70
853,US0 86
8530,US0 32
8532,US0 32
8533,US0 10
8534,US0 10
8535,US0 22
8537,US0 73
8539,US0 73
8540,US0 73
8541,US0 73
8542,US0 73
8543,US0 73
8544,US0 73
8545,US0 73
8546,US0 73
8547,US0 73
8549,US0 73
8553,US0 73
8554,US0 73
8555,US0 73
8556,US0 73
8557,US0 73
8558,US0 73
8559,US0 73
856,US0 86
8560,US0 73
8562,US0 73
8563,US0 34
8564,US0 34
8565,US0 34
8567,US0 34
8568,US0 34
8569,US0 27
8572,US0 27
8575,US0 27
8578,US0 27
858,US0 86
8580,US0 27
8581,US0 5
8582,US0 5
8583,US0 5
8584,US0 5
8585,US0 5
8587,US0 5
8588,US0 5
8589,US0 34
8590,US0 3
8592,US0 34
8593,US0 5
8594,US0 5
8595,US0 5
8597,US0 66
8599,US0 66
8600,US0 5
8601,US0 5
8602,US0 5
8603,US0 5
8604,US0 5
8606,US0 5
8608,US0 34
8609,US0 34
861,US0 36
8610,US0 27
8612,US0 27
8613,US0 27
8615,US0 27
8616,US0 27
8619,US0 27
8621,US0 27
8624,US0 27
8626,US0 27
8627,US0 27
8629,US0 5
8630,US0 5
8631,US0 66
8632,US0 5
8633,US0 5
8634,US0 27
8635,US0 27
8636,US0 27
8638,US0 27
8639,US0 5
864,US0 42
8640,US0 5
8641,US0 27
8642,US0 5
8643,US0 5
8645,US0 5
8646,US0 66
8647,US0 5
8648,US0 66
8649,US0 27
865,US0 42
8651,US0 85
8652,US0 85
8653,US0 85
8654,US0 85
8656,US0 5
8658,US0 23
8661,US0 1
8663,US0 7
8664,US0 20
8665,US0 20
8666,US0 20
8667,US0 20
8668,US0 66
8671,US0 66
8672,US0 66
8674,US0 23
8677,US0 23
8679,US0 23
868,US0 36
8680,US0 23
8681,US0 23
8682,US0 1
8683,US0 23
8685,US0 23
8687,US0 23
8688,US0 85
8689,US0 85
8691,US0 23
8692,US0 1
8695,US0 1
8696,US0 1
8697,US0 23
8698,US0 1
8699,US0 23
87,US0 28
870,US0 86
8700,US0 1
8701,US0 1
8702,US0 23
8704,US0 23
8705,US0 23
8706,US0 4
8709,US0 46
8710,US0 4
8711,US0 4
8712,US0 78
8714,US0 4
8715,US0 78
8716,US0 78
8717,US0 4
8718,US0 4
8719,US0 78
872,US0 86
8720,US0 4
8721,US0 78
8722,US0 78
8723,US0 78
8724,US0 78
8725,US0 78
8726,US0 4
8728,US0 4
8729,US0 78
8731,US0 4
8732,US0 4
8733,US0 78
8734,US0 4
